Branch,ID,LoanApplicationID,ContractCustomerID,Account,Currency,Amount,Disbursed,ApprovedAmount,OutstandingAmount,DisbursedStat,ValueDate,Installment,Term,Cycle,MaturityDate,LoanProduct,Category,InterestRate,IRR,FreqType,Frequency,DeliqMode,LoanPurpose,ContractVB,Group,SourceOfFund,TotalInterest,AccrInterest,AccrCurrentInt,AccrIntCurrMonth,AccrIntPreMonth,IntIncEarned,AccrIntPerDay,NextAccrDate,Suspend,ContractOfficerID,LoanType,AssetClass,MoreThanOneYear,NextRunDate,Penalty,FirstCollectionDate,Classification,Sector,Industry,Ownership,LoanStatus,ClosedDate,WatchDay,FirstDueDate,MinAssetClass,DoneWatchDay,Vendor,OutstandingAmountAS,RepoStatus,AssetPrice,InstallmentAmount,DueDate
HO,LC24021500013,LA24021400032,CU169387,DD216657,USD,0,1925,1925,0,Y,15/02/2024,24,24,1,15/02/2026,106,123210005,18,,1,1,3,3,,,,801.26,0,0,0,0,743.95,0,,N,1017,N,0,Y,24/01/2026,Y,15/03/2024,A,3,,,TMN,24/01/2026,0,,0,0,94077,0,,1925,113.67,15
HO,LC24021500014,LA24021300004,CU168297,DD215131,USD,0,2750,2750,0,Y,15/02/2024,48,48,1,15/02/2028,106,123210005,18,,1,1,3,3,,,,2469.24,0,0,0,0,730.68,0,,N,1067,N,15,Y,09/12/2024,Y,15/03/2024,A,2,,,TMN,09/12/2024,0,15/10/2024,0,0,94225,0,Repossession,2750,108.84,15
HO,LC24021500015,LA24021400019,CU169267,DD216458,USD,0,1450,1450,0,Y,15/02/2024,12,12,1,15/02/2025,106,123210005,18,,1,1,3,3,,,,297.14,0,0,0,0,111.43,0,,N,1070,N,0,N,13/05/2024,Y,15/03/2024,A,3,,,TMN,13/05/2024,0,,0,0,94223,0,,0,0,
HO,LC24021500022,LA24021200003,CU167598,DD213887,USD,0,2300,2300,0,Y,15/02/2024,48,48,1,10/02/2028,106,123210005,18,,1,1,3,3,,,,2135.58,0,0,0,0,429.68,0,,N,1027,N,15,Y,30/08/2024,Y,10/03/2024,A,7,,,TMN,30/08/2024,0,10/06/2024,0,0,94101,0,Repossession,2300,93.56,10
HO,LC24021500023,LA24021200049,CU168236,DD214999,USD,0,1450,1450,0,Y,15/02/2024,12,12,1,15/02/2025,106,123210005,18,,1,1,3,3,,,,297.14,0,0,0,0,280.41,0,,N,1070,N,0,N,14/02/2025,Y,15/03/2024,A,3,,,TMN,14/02/2025,0,,0,0,94223,0,,1450,145.67,15
HO,LC24021500025,LA24021100017,CU167354,DD213437,USD,0,2680,2680,0,Y,15/02/2024,48,48,1,10/02/2028,106,123210005,18,,1,1,3,3,,,,2488.13,0,0,0,0,468.92,0,,N,1035,N,15,Y,17/08/2024,Y,10/03/2024,A,5,,,TMN,17/08/2024,0,10/06/2024,0,0,94089,0,RepoForSale,2680,109.02,10
HO,LC24021500026,LA24021300012,CU168371,DD215236,USD,0,2700,2700,0,Y,15/02/2024,36,36,1,10/02/2027,106,123210005,18,,1,1,3,3,,,,1711.3,0,0,0,0,680.69,0,,N,1081,N,15,Y,05/12/2024,Y,10/03/2024,A,3,,,TMN,05/12/2024,0,10/09/2024,0,0,94262,0,Repossession,2700,123.67,10
HO,LC24021500028,LA24021400052,CU169603,DD217032,USD,0,2750,2750,0,Y,15/02/2024,48,48,1,15/02/2028,106,123210005,18,,1,1,3,3,,,,2469.24,0,0,0,0,923.27,0,,N,1083,N,15,Y,05/03/2025,Y,15/03/2024,A,7,,,TMN,05/03/2025,0,15/10/2024,0,0,94052,0,RepoForSale,2750,108.84,15
HO,LC24021500033,LA24021500004,CU169772,DD217371,USD,0,2630,2630,0,Y,15/02/2024,48,48,1,10/02/2028,106,123210005,18,,1,1,3,3,,,,2441.56,0,0,0,0,612,0,,N,1043,N,15,Y,20/10/2024,Y,10/03/2024,A,5,,,TMN,20/10/2024,0,10/09/2024,0,0,94239,0,RepoForSale,2630,106.99,10
HO,LC24021500034,LA24021100018,CU167363,DD213455,USD,0,1430,1430,0,Y,15/02/2024,12,12,1,10/02/2025,106,123210005,18,,1,1,3,3,,,,298.01,0,0,0,0,201.66,0,,N,1075,N,0,N,12/08/2024,Y,10/03/2024,A,7,,,TMN,12/08/2024,0,,0,0,94191,0,,1430,144.95,10
HO,LC24021500039,LA24020600065,CU165392,DD210199,USD,0,1700,1700,0,Y,15/02/2024,48,48,1,10/02/2028,106,123210005,18,,1,1,3,3,,,,1577.99,0,0,0,0,558.64,0,,N,1060,N,20,Y,08/02/2025,Y,10/03/2024,A,5,,,TMN,08/02/2025,0,10/08/2024,0,0,94171,0,Repossession,1700,69.16,10
HO,LC24021500040,LA24020600064,CU165383,DD210177,USD,0,1700,1700,0,Y,15/02/2024,24,24,1,15/02/2026,106,123210005,18,,1,1,3,3,,,,746.61,0,0,0,0,746.61,0,,N,1060,N,0,Y,16/02/2026,Y,15/03/2024,A,7,,,MRT,15/02/2026,0,,0,0,94171,0,,1700,102.01,15
HO,LC24021600002,LA24021500028,CU170013,DD217816,USD,0,3300,3300,0,Y,16/02/2024,48,48,1,15/02/2028,106,123210005,18,,1,1,3,3,,,,3122.03,0,0,0,0,577.47,0,,N,1036,N,15,Y,17/08/2024,Y,15/03/2024,A,3,,,TMN,17/08/2024,0,15/06/2024,0,0,94258,0,RepoForSale,3300,134.25,15
HO,LC24021600004,LA24012500005,CU158688,DD199905,USD,0,2730,2730,0,Y,16/02/2024,48,48,1,10/02/2028,106,123210005,18,,1,1,3,3,,,,2522.03,0,0,0,0,338.18,0,,N,1026,N,0,Y,24/06/2024,Y,10/03/2024,A,7,,,TMN,24/06/2024,0,,0,0,94069,0,RepoForSale,2730,,
HO,LC24021600010,LA24020400049,CU164090,DD208155,USD,0,2300,2300,0,Y,16/02/2024,36,36,1,10/02/2027,106,123210005,18,,1,1,3,3,,,,1532.32,0,0,0,0,625.35,0,,N,1026,N,15,Y,16/12/2024,Y,10/03/2024,A,7,,,TMN,16/12/2024,0,10/11/2024,0,0,94069,0,Repossession,2300,107.72,10
HO,LC24021600012,LA24021200031,CU167857,DD214401,USD,0,2750,2750,0,Y,16/02/2024,48,48,1,10/02/2028,106,123210005,18,,1,1,3,3,,,,2540.75,0,0,0,0,530.57,0,,N,1044,N,15,Y,07/09/2024,Y,10/03/2024,A,1,,,TMN,07/09/2024,0,10/07/2024,0,0,94089,0,Repossession,2750,111.87,10
HO,LC24021600015,LA24021500007,CU169797,DD217452,USD,0,1785,1785,0,Y,16/02/2024,24,24,1,15/02/2026,106,123210005,18,,1,1,3,3,,,,739.6,0,0,0,0,739.6,0,,N,1017,N,0,Y,16/02/2026,Y,15/03/2024,A,3,,,MRT,15/02/2026,0,,0,0,94017,0,,1785,105.4,15
HO,LC24021600016,LA24021500036,CU170113,DD217966,USD,0,2768,2768,0,Y,16/02/2024,24,24,1,10/02/2026,106,123210005,18,,1,1,3,3,,,,1119.9,0,0,0,0,1041.27,0,,N,1020,N,0,Y,06/02/2026,Y,10/03/2024,A,3,,,TMN,06/02/2026,0,,0,0,94016,0,,2768,163.44,10
HO,LC24021600018,LA24020600060,CU165339,DD210109,USD,0,2760,2760,0,Y,16/02/2024,24,24,1,15/02/2026,107,123210005,18,,1,1,3,3,,,,1206.28,0,0,0,0,1006.79,0,,N,1062,N,0,Y,16/07/2025,Y,15/03/2024,A,3,,,TMN,16/07/2025,0,,0,0,94179,0,,2760,165.62,15
HO,LC24021600020,LA24021400015,CU169226,DD216418,USD,0,2750,2750,0,Y,16/02/2024,48,48,1,15/02/2028,106,123210005,18,,1,1,3,3,,,,2458.56,0,0,0,0,1221.235227,0,,N,1042,N,40,Y,28/07/2025,Y,15/03/2024,A,7,,,WOF,28/07/2025,0,15/05/2024,0,0,94010,0,,2750,108.84,15
HO,LC24021600021,LA24021400017,CU169247,DD216442,USD,0,2780,2780,0,Y,16/02/2024,48,48,1,15/02/2028,106,123210005,18,,1,1,3,3,,,,2630.5,0,0,0,0,529.78,0,,N,1079,N,10,Y,03/09/2024,Y,15/03/2024,A,3,,,TMN,03/09/2024,0,15/08/2024,0,0,94089,0,RepoForSale,2780,113.09,15
HO,LC24021600027,LA24021400029,CU169368,DD216626,USD,0,1995,1995,0,Y,16/02/2024,24,24,1,10/02/2026,106,123210005,18,,1,1,3,3,,,,807.14,0,0,0,0,807.14,0,,N,1041,N,0,Y,11/02/2026,Y,10/03/2024,A,3,,,MRT,10/02/2026,0,,0,0,94189,0,,1995,117.8,10
HO,LC24021600032,LA24021500046,CU170235,DD218137,USD,0,1400,1400,0,Y,16/02/2024,12,12,1,15/02/2025,106,123210005,18,,1,1,3,3,,,,211.2,0,0,0,0,203.63,0,,N,1070,N,0,N,14/02/2025,Y,15/03/2024,A,3,,,TMN,14/02/2025,0,,0,0,94223,0,,1400,134.42,15
HO,LC24021600033,LA24021200017,CU167730,DD214135,USD,0,2800,2800,0,Y,16/02/2024,48,48,1,10/02/2028,106,123210005,18,,1,1,3,3,,,,2586.53,0,0,0,0,1539.01,0,,N,1075,N,0,Y,29/11/2025,Y,10/03/2024,A,3,,,TMN,29/11/2025,0,,0,0,94191,0,,2800,113.91,10
HO,LC24021600037,LA24020900021,CU166757,DD212527,USD,0,2350,2350,0,Y,16/02/2024,48,48,1,10/02/2028,106,123210005,18,,1,1,3,3,,,,2054.06,0,0,0,0,1104.9,0,,N,1012,N,15,Y,09/09/2025,Y,10/03/2024,A,2,,,TMN,09/09/2025,0,10/04/2025,0,0,94009,0,Repossession,2350,93.01,10
HO,LC24021600038,LA24020800051,CU166477,DD212073,USD,0,2700,2700,0,Y,16/02/2024,48,48,1,15/02/2028,106,123210005,18,,1,1,3,3,,,,2554.47,0,0,0,0,680,0,,N,1060,N,15,Y,10/11/2024,Y,15/03/2024,A,3,,,TMN,10/11/2024,0,15/07/2024,0,0,94171,0,RepoForSale,2700,109.84,15
HO,LC24021900002,LA24021200057,CU168135,DD214846,USD,0,2450,2450,0,Y,19/02/2024,36,36,1,15/02/2027,106,123210005,18,,1,1,3,3,,,,1647.19,0,0,0,0,406.54,0,,N,1084,N,0,Y,14/08/2024,Y,15/03/2024,A,2,,,TMN,14/08/2024,0,,0,0,94290,0,,2450,114.75,15
HO,LC24021900003,LA24021200039,CU167942,DD214508,USD,0,2750,2750,0,Y,19/02/2024,48,48,1,10/02/2028,106,123210005,18,,1,1,3,3,,,,2371.28,0,0,0,0,447.09,0,,N,1026,N,0,Y,17/08/2024,Y,10/03/2024,A,2,,,TMN,17/08/2024,0,,0,0,94069,0,RepoForSale,2750,108.84,10
HO,LC24021900004,LA24021600044,CU170756,DD218905,USD,0,2080,2080,0,Y,19/02/2024,24,24,1,15/02/2026,106,123210005,18,,1,1,3,3,,,,895.88,0,0,0,0,895.88,0,,N,1044,N,0,Y,16/02/2026,Y,15/03/2024,A,3,,,MRT,15/02/2026,0,,0,0,94275,0,,2080,124.81,15
HO,LC24021900008,LA24021200043,CU167996,DD214548,USD,0,530,530,0,Y,19/02/2024,12,12,1,15/02/2025,106,123210005,18,,1,1,3,3,,,,111.23,0,0,0,0,103.61,0,,N,1084,N,0,N,21/01/2025,Y,15/03/2024,A,4,,,TMN,21/01/2025,0,,0,0,94295,0,,530,53.72,15
HO,LC24021900009,LA24021300051,CU168877,DD215909,USD,0,3050,3050,0,Y,19/02/2024,36,36,1,05/02/2027,106,123210005,18,,1,1,3,3,,,,1956.88,0,0,0,0,1124.03,0,,N,1075,N,0,Y,07/05/2025,Y,05/03/2024,A,3,,,TMN,07/05/2025,0,,0,0,94191,0,,3050,142.85,5
HO,LC24021900010,LA24021700002,CU170903,DD219200,USD,0,2750,2750,0,Y,19/02/2024,36,36,1,15/02/2027,106,123210005,18,,1,1,3,3,,,,1750.56,0,0,0,0,907.16,0,,N,1008,N,0,Y,25/03/2025,Y,15/03/2024,A,2,,,TMN,25/03/2025,0,,0,0,94093,0,,2750,125.96,15
HO,LC24021900013,LA24021700009,CU170993,DD219413,USD,0,2650,2650,0,Y,19/02/2024,36,36,1,15/02/2027,106,123210005,18,,1,1,3,3,,,,1781.84,0,0,0,0,1117.3,0,,N,1044,N,0,Y,14/07/2025,Y,15/03/2024,A,3,,,TMN,14/07/2025,0,,0,0,94275,0,,2650,124.11,15
HO,LC24021900014,LA24021600006,CU170340,DD218315,USD,0,1700,1700,0,Y,19/02/2024,36,36,1,10/02/2027,106,123210005,18,,1,1,3,3,,,,1116.8,0,0,0,0,284.2,0,,N,1043,N,15,Y,17/08/2024,Y,10/03/2024,A,1,,,TMN,17/08/2024,0,10/06/2024,0,0,94275,0,RepoForSale,1700,79.62,10
HO,LC24021900015,LA24021400028,CU169351,DD216606,USD,0,2750,2750,0,Y,19/02/2024,48,48,1,15/02/2028,106,123210005,18,,1,1,3,3,,,,2425.7,0,0,0,0,1098.54,0,,N,1042,N,30,Y,03/06/2025,Y,15/03/2024,A,7,,,TMN,03/06/2025,0,15/04/2024,0,0,94010,0,Repossession,2750,108.84,15
HO,LC24021900017,LA24021600043,CU170743,DD218868,USD,0,2650,2650,0,Y,19/02/2024,48,48,1,15/02/2028,106,123210005,18,,1,1,3,3,,,,2472.23,0,0,0,0,507.85,0,,N,1036,N,15,Y,08/09/2024,Y,15/03/2024,A,1,,,TMN,08/09/2024,0,15/07/2024,0,0,94258,0,Repossession,2650,107.8,15
HO,LC24021900024,LA24021600028,CU170573,DD218639,USD,0,1000,1000,0,Y,19/02/2024,12,12,1,10/02/2025,106,123210005,18,,1,1,3,3,,,,192.62,0,0,0,0,181.47,0,,N,1069,N,0,N,04/02/2025,Y,10/03/2024,A,3,,,TMN,04/02/2025,0,,0,0,94225,0,,1000,100.46,10
HO,LC24021900027,LA24020600042,CU165135,DD209782,USD,0,2750,2750,0,Y,19/02/2024,48,48,1,15/02/2028,107,123210005,18,,1,1,3,3,,,,2425.7,0,0,0,0,917.61,0,,N,1010,N,20,Y,09/03/2025,Y,15/03/2024,A,4,,,TMN,09/03/2025,0,15/06/2024,0,0,94010,0,Repossession,2750,108.84,15
HO,LC24021900033,LA24021700023,CU171166,DD219629,USD,0,2750,2750,0,Y,19/02/2024,48,48,1,15/02/2028,106,123210005,18,,1,1,3,3,,,,2425.7,0,0,0,0,1090.34,0,,N,1011,N,15,Y,30/05/2025,Y,15/03/2024,A,5,,,TMN,30/05/2025,0,15/04/2025,0,0,94022,0,Repossession,2750,108.84,15
HO,LC24021900034,LA24021600018,CU170467,DD218504,USD,0,2800,2800,0,Y,19/02/2024,36,36,1,15/02/2027,106,123210005,18,,1,1,3,3,,,,1782.4,0,0,0,0,925.57,0,,N,1013,N,0,Y,26/03/2025,Y,15/03/2024,A,5,,,TMN,26/03/2025,0,,0,0,94068,0,,2800,128.25,15
HO,LC24021900038,LA24021500020,CU169917,DD217677,USD,0,2480,2480,0,Y,19/02/2024,24,24,1,15/02/2026,106,123210005,18,,1,1,3,3,,,,1068.2,0,0,0,0,1068.2,0,,N,1084,N,0,Y,16/02/2026,Y,15/03/2024,A,3,,,TMN,26/02/2026,0,,0,0,94289,0,,2480,148.81,15
HO,LC24021900039,LA24021800004,CU171332,DD219879,USD,0,2750,2750,0,Y,19/02/2024,48,48,1,15/02/2028,106,123210005,18,,1,1,3,3,,,,2425.7,0,0,0,0,1446.13,0,,N,1042,N,30,Y,02/12/2025,Y,15/03/2024,A,7,,,TMN,02/12/2025,0,15/04/2024,0,0,94011,0,Repossession,2750,108.84,15
HO,LC24021900042,LA24021800020,CU171497,DD220113,USD,0,2750,2750,0,Y,19/02/2024,48,48,1,15/02/2028,106,123210005,18,,1,1,3,3,,,,2425.7,0,0,0,0,762.7,0,,N,1085,N,15,Y,29/12/2024,Y,15/03/2024,A,7,,,TMN,29/12/2024,0,15/11/2024,0,0,94309,0,Repossession,2750,108.84,15
HO,LC24021900044,LA24020800026,CU166226,DD211587,USD,0,2800,2800,0,Y,19/02/2024,48,48,1,10/02/2028,106,123210005,18,,1,1,3,3,,,,2414.34,0,0,0,0,530.08,0,,N,1026,N,15,Y,17/09/2024,Y,10/03/2024,A,3,,,TMN,17/09/2024,0,10/07/2024,0,0,94069,0,Repossession,2800,110.82,10
HO,LC24021900048,LA24021600014,CU170430,DD218459,USD,0,1400,1400,0,Y,19/02/2024,18,18,1,15/08/2025,106,123210005,18,,1,1,3,3,,,,421.82,0,0,0,0,421.82,0,,N,1068,N,0,Y,16/08/2025,Y,15/03/2024,A,7,,,MRT,15/08/2025,0,,0,0,94225,0,,1400,101.79,15
HO,LC24021900049,LA24020500051,CU164652,DD208996,USD,0,2450,2450,0,Y,19/02/2024,36,36,1,05/02/2027,106,123210005,18,,1,1,3,3,,,,1571.93,0,0,0,0,955.69,0,,N,1087,N,20,Y,09/06/2025,Y,05/03/2024,A,2,,,TMN,09/06/2025,0,05/08/2024,0,0,94302,0,Repossession,2450,114.75,5
HO,LC24021900055,LA24021600011,CU170385,DD218407,USD,0,2750,2750,0,Y,19/02/2024,36,36,1,10/02/2027,106,123210005,18,,1,1,3,3,,,,1249.8,0,0,0,0,549.43,0,,N,1063,N,15,Y,27/12/2024,Y,10/03/2024,A,3,,,TMN,27/12/2024,0,10/10/2024,0,0,94188,0,RepoForSale,2750,112.27,10
HO,LC24021900057,LA24021200056,CU168140,DD214835,USD,0,2580,2580,0,Y,19/02/2024,48,48,1,15/02/2028,106,123210005,18,,1,1,3,3,,,,2406.39,0,0,0,0,1387.17,0,,N,1087,N,0,Y,11/11/2025,Y,15/03/2024,A,1,,,TMN,11/11/2025,0,,0,0,94302,0,,2580,104.96,15
HO,LC24021900058,LA24020500048,CU164625,DD208951,USD,0,2430,2430,0,Y,19/02/2024,36,36,1,05/02/2027,106,123210005,18,,1,1,3,3,,,,1559.15,0,0,0,0,949.42,0,,N,1087,N,20,Y,10/06/2025,Y,05/03/2024,A,1,,,TMN,10/06/2025,0,05/09/2024,0,0,94302,0,Repossession,2430,113.81,5
HO,LC24021900059,LA24020100046,CU162487,DD205794,USD,0,2580,2580,0,Y,19/02/2024,48,48,1,15/02/2028,106,123210005,18,,1,1,3,3,,,,2406.39,0,0,0,0,814.26,0,,N,1087,N,20,Y,27/01/2025,Y,15/03/2024,A,3,,,TMN,27/01/2025,0,15/09/2024,0,0,94302,0,Repossession,2580,104.96,15
HO,LC24021900062,LA24020800037,CU166336,DD211797,USD,0,1580,1580,0,Y,19/02/2024,48,48,1,15/02/2028,106,123210005,18,,1,1,3,3,,,,1473.6,0,0,0,0,433.59,0,,N,1087,N,15,Y,10/12/2024,Y,15/03/2024,A,1,,,TMN,10/12/2024,0,15/09/2024,0,0,94302,0,Repossession,1580,64.28,15
HO,LC24021900066,LA24021800019,CU171474,DD220085,USD,0,2600,2600,0,Y,19/02/2024,48,48,1,10/02/2028,106,123210005,18,,1,1,3,3,,,,2242.06,0,0,0,0,487.78,0,,N,1025,N,10,Y,15/09/2024,Y,10/03/2024,A,7,,,TMN,15/09/2024,0,10/09/2024,0,0,94070,0,Repossession,2600,102.9,10
HO,LC24021900067,LA24021800039,CU171696,DD220415,USD,0,2450,2450,0,Y,19/02/2024,48,48,1,15/02/2028,106,123210005,18,,1,1,3,3,,,,2285.25,0,0,0,0,531.51,0,,N,1034,N,15,Y,06/10/2024,Y,15/03/2024,A,1,,,TMN,06/10/2024,0,15/08/2024,0,0,94212,0,Repossession,2450,99.67,15
HO,LC24021900073,LA24021400014,CU169215,DD216399,USD,0,2750,2750,0,Y,19/02/2024,48,48,1,15/02/2028,106,123210005,18,,1,1,3,3,,,,2425.7,0,0,0,0,382.29,0,,N,1047,N,15,Y,20/07/2024,Y,15/03/2024,A,4,,,TMN,20/07/2024,0,15/06/2024,0,0,94196,0,RepoForSale,2750,,
HO,LC24021900075,LA24020400031,CU163894,DD207825,USD,0,2800,2800,0,Y,19/02/2024,48,48,1,10/02/2028,106,123210005,18,,1,1,3,3,,,,2414.34,0,0,0,0,1233.57,0,,N,1024,N,0,Y,04/08/2025,Y,10/03/2024,A,7,,,TMN,04/08/2025,0,,0,0,94202,0,,2800,110.82,10
HO,LC24021900079,LA24021900025,CU172086,DD220939,USD,0,2475,2475,0,Y,19/02/2024,36,36,1,15/02/2027,106,123210005,18,,1,1,3,3,,,,1144.86,0,0,0,0,289.47,0,,N,1070,N,0,Y,09/08/2024,Y,15/03/2024,A,3,,,TMN,09/08/2024,0,,0,0,94223,0,,2475,,15
HO,LC24021900081,LA24021300055,CU168943,DD215977,USD,0,2300,2300,0,Y,19/02/2024,36,36,1,15/02/2027,106,123210005,18,,1,1,3,3,,,,1464.1,0,0,0,0,636.49,0,,N,1024,N,15,Y,10/01/2025,Y,15/03/2024,A,3,,,TMN,10/01/2025,0,15/11/2024,0,0,94202,0,Repossession,2300,105.35,15
HO,LC24021900083,LA24021200005,CU167606,DD213936,USD,0,4000,4000,0,Y,19/02/2024,24,24,1,15/02/2026,107,123210005,18,,1,1,3,3,,,,1722.93,0,0,0,0,1582.38,0,,N,1062,N,0,Y,15/12/2025,Y,15/03/2024,A,3,,,TMN,15/12/2025,0,,0,0,94288,0,,4000,240.02,15
HO,LC24021900095,LA24021400043,CU169506,DD216867,USD,0,2160,2160,0,Y,19/02/2024,36,36,1,15/02/2027,106,123210005,18,,1,1,3,3,,,,1374.82,0,0,0,0,872.68,0,,N,1024,N,0,Y,18/07/2025,Y,15/03/2024,A,3,,,TMN,18/07/2025,0,,0,0,94202,0,,2160,98.94,15
HO,LC24021900100,LA24021300014,CU168389,DD215275,USD,0,2580,2580,0,Y,19/02/2024,48,48,1,15/02/2028,106,123210005,18,,1,1,3,3,,,,2406.39,0,0,0,0,313.16,0,,N,1087,N,0,Y,24/06/2024,Y,15/03/2024,A,7,,,TMN,24/06/2024,0,,0,0,94302,0,RepoForSale,2580,,
HO,LC24022000001,LA24021800005,CU171345,DD219907,USD,0,2800,2800,0,Y,20/02/2024,48,48,1,15/02/2028,106,123210005,18,,1,1,3,3,,,,2599,0,0,0,0,1714.59,0,,N,1076,N,15,Y,09/03/2026,Y,15/03/2024,A,7,,,TMN,09/03/2026,0,15/01/2026,0,0,94199,0,RepoForSale,2800,113.91,15
HO,LC24022000003,LA24021600020,CU170497,DD218540,USD,0,2650,2650,0,Y,20/02/2024,48,48,1,15/02/2028,106,123210005,18,,1,1,3,3,,,,2460.25,0,0,0,0,1359.12,0,,N,1035,N,15,Y,09/10/2025,Y,15/03/2024,A,2,,,TMN,09/10/2025,0,15/08/2025,0,0,94089,0,RepoForSale,2650,107.8,15
HO,LC24022000008,LA24013100040,CU161922,DD204974,USD,0,2450,2450,0,Y,20/02/2024,48,48,1,15/02/2028,106,123210005,18,,1,1,3,3,,,,2274.25,0,0,0,0,1341.22,0,,N,1087,N,20,Y,28/11/2025,Y,15/03/2024,A,1,,,TMN,28/11/2025,0,15/06/2025,0,0,94302,0,Repossession,2450,99.67,15
HO,LC24022000011,LA24021600019,CU170487,DD218536,USD,0,2700,2700,0,Y,20/02/2024,48,48,1,15/02/2028,106,123210005,18,,1,1,3,3,,,,2506.5,0,0,0,0,516.73,0,,N,1075,N,15,Y,09/09/2024,Y,15/03/2024,A,7,,,TMN,09/09/2024,0,15/05/2024,0,0,94248,0,Repossession,2700,109.84,15
HO,LC24022000013,LA24021600009,CU170378,DD218387,USD,0,2750,2750,0,Y,20/02/2024,36,36,1,15/02/2027,106,123210005,18,,1,1,3,3,,,,1742.84,0,0,0,0,397.28,0,,N,1057,N,15,Y,30/07/2024,Y,15/03/2024,A,7,,,TMN,30/07/2024,0,15/05/2024,0,0,94167,0,RepoForSale,2750,,
HO,LC24022000016,LA24021900005,CU171885,DD220705,USD,0,2620,2620,0,Y,20/02/2024,48,48,1,15/02/2028,106,123210005,18,,1,1,3,3,,,,2432.37,0,0,0,0,968.96,0,,N,1043,N,15,Y,04/04/2025,Y,15/03/2024,A,3,,,TMN,04/04/2025,0,15/02/2025,0,0,94275,0,Repossession,2620,106.58,15
HO,LC24022000017,LA24021800049,CU171798,DD220557,USD,0,2730,2730,0,Y,20/02/2024,48,48,1,15/02/2028,106,123210005,18,,1,1,3,3,,,,2397.06,0,0,0,0,557.17,0,,N,1025,N,15,Y,04/10/2024,Y,15/03/2024,A,7,,,TMN,04/10/2024,0,15/08/2024,0,0,94070,0,Repossession,2730,108.05,15
HO,LC24022000018,LA24021800007,CU171359,DD219931,USD,0,2750,2750,0,Y,20/02/2024,48,48,1,15/02/2028,106,123210005,18,,1,1,3,3,,,,2414.76,0,0,0,0,716.4,0,,N,1057,N,15,Y,10/12/2024,Y,15/03/2024,A,7,,,TMN,10/12/2024,0,15/09/2024,0,0,94167,0,Repossession,2750,108.84,15
HO,LC24022000021,LA24020100018,CU162186,DD205304,USD,0,2086,2086,0,Y,20/02/2024,24,24,1,10/02/2026,107,123210005,18,,1,1,3,3,,,,871.97,0,0,0,0,806.04,0,,N,1075,N,0,Y,08/01/2026,Y,10/03/2024,A,3,,,TMN,08/01/2026,0,,0,0,94191,0,,2086,125.17,10
HO,LC24022000023,LA24021900048,CU172315,DD221277,USD,0,2750,2750,0,Y,20/02/2024,48,48,1,15/02/2028,106,123210005,18,,1,1,3,3,,,,2414.76,0,0,0,0,374.54,0,,N,1083,N,15,Y,18/07/2024,Y,15/03/2024,A,7,,,TMN,18/07/2024,0,15/05/2024,0,0,94016,0,RepoForSale,2750,,
HO,LC24022000026,LA24021800034,CU171642,DD220323,USD,0,2850,2850,0,Y,20/02/2024,48,48,1,15/02/2028,106,123210005,18,,1,1,3,3,,,,2645.76,0,0,0,0,594.35,0,,N,1040,N,10,Y,28/09/2024,Y,15/03/2024,A,7,,,TMN,28/09/2024,0,15/09/2024,0,0,94321,0,Repossession,2850,115.94,15
HO,LC24022000029,LA24021500018,CU169899,DD217630,USD,0,2700,2700,0,Y,20/02/2024,48,48,1,15/02/2028,106,123210005,18,,1,1,3,3,,,,2506.5,0,0,0,0,735.11,0,,N,1050,N,15,Y,09/12/2024,Y,15/03/2024,A,7,,,TMN,09/12/2024,0,15/10/2024,0,0,94173,0,Repossession,2700,109.84,15
HO,LC24022000030,LA24021800030,CU171597,DD220256,USD,0,2730,2730,0,Y,20/02/2024,48,48,1,15/02/2028,106,123210005,18,,1,1,3,3,,,,2397.06,0,0,0,0,443.88,0,,N,1048,N,15,Y,17/08/2024,Y,15/03/2024,A,7,,,TMN,17/08/2024,0,15/07/2024,0,0,94070,0,RepoForSale,2730,108.05,15
HO,LC24022000031,LA24021900065,CU172482,DD221661,USD,0,1750,1750,0,Y,20/02/2024,18,18,1,10/08/2025,106,123210005,18,,1,1,3,3,,,,510.12,0,0,0,0,478.09,0,,N,1071,N,0,Y,06/08/2025,Y,10/03/2024,A,3,,,TMN,06/08/2025,0,,0,0,94223,0,,1750,127.24,10
HO,LC24022000035,LA24021900004,CU171857,DD220689,USD,0,2750,2750,0,Y,20/02/2024,48,48,1,15/02/2028,106,123210005,18,,1,1,3,3,,,,2414.76,0,0,0,0,332.89,0,,N,1066,N,15,Y,01/07/2024,Y,15/03/2024,A,3,,,TMN,01/07/2024,0,15/04/2024,0,0,94225,0,RepoForSale,2750,,
HO,LC24022000036,LA24021000027,CU167145,DD213115,USD,0,2750,2750,0,Y,20/02/2024,36,36,1,15/02/2027,106,123210005,18,,1,1,3,3,,,,1267.63,0,0,0,0,682.26,0,,N,1010,N,0,Y,25/03/2025,Y,15/03/2024,A,4,,,TMN,25/03/2025,0,,0,0,94010,0,,2750,112.27,15
